,raceId,year,circuitId,driverId,constructorId,laps,fastestLap,fastestLapTime,fastestLapSpeed,first_5_avg_time,last_10_avg_time,lap_position_after_5,lap_position_before_last_10
7034,931,2015,6,154,208,78,40,1:20.483,149.263,86233.0,82589.1,13,12
6701,931,2015,6,817,9,78,74,1:18.063,153.891,83324.4,89455.0,5,6
11429,931,2015,6,833,209,76,47,1:21.715,147.013,88362.0,84581.875,18,16
7710,931,2015,6,826,9,78,75,1:19.130,151.815,82903.0,89571.5,4,4
2242,931,2015,6,1,131,78,42,1:18.676,152.692,81684.4,89066.3,1,3
7806,931,2015,6,831,15,78,76,1:20.017,150.133,85860.0,83363.4,12,9
6071,931,2015,6,20,6,78,75,1:18.854,152.347,82564.6,89014.7,3,2
7546,931,2015,6,807,10,78,46,1:19.921,150.313,94342.6,82987.1,19,11
2667,931,2015,6,8,6,78,74,1:19.651,150.822,83622.2,89744.6,6,5
1394,931,2015,6,3,131,78,76,1:18.599,152.841,82163.8,88613.1,2,1
3013,931,2015,6,13,3,77,72,1:19.764,150.609,103799.0,81101.0,20,15
10589,932,2015,7,813,208,70,51,1:18.385,200.288,82305.8,79031.2,7,6
6214,932,2015,7,20,6,70,59,1:17.105,203.613,83922.4,78004.6,13,5
2384,932,2015,7,1,131,70,64,1:17.472,202.648,80443.4,77977.8,1,1
6808,932,2015,7,817,9,69,67,1:19.060,198.578,83037.4,80138.66666666667,9,13
9810,932,2015,7,828,15,69,58,1:18.890,199.006,83825.6,79603.33333333333,11,14
7932,932,2015,7,832,5,69,61,1:18.811,199.205,84357.0,79387.66666666667,15,12
7433,932,2015,7,822,3,70,67,1:17.922,201.478,81358.0,78941.4,4,3
6582,932,2015,7,815,10,69,49,1:18.889,199.008,83371.4,79848.22222222222,10,11
8089,932,2015,7,830,5,69,50,1:18.616,199.699,84710.6,79659.88888888889,17,15
2834,932,2015,7,8,6,70,42,1:16.987,203.925,80985.8,78637.4,3,4
11452,932,2015,7,829,209,66,38,1:20.707,194.525,86224.6,82671.0,19,17
1503,932,2015,7,3,131,70,63,1:17.637,202.218,80774.6,78063.4,2,2
7760,932,2015,7,826,9,69,69,1:18.048,201.153,82870.0,78315.77777777778,8,9
7636,932,2015,7,807,10,69,66,1:18.238,200.664,82174.4,78805.77777777778,6,8
3141,932,2015,7,13,3,70,64,1:17.553,202.437,83858.2,77863.5,12,7
7123,932,2015,7,154,208,69,51,1:17.969,201.356,81921.4,78450.55555555556,5,10
7824,932,2015,7,831,15,68,47,1:19.088,198.507,84646.4,80344.125,16,16
3176,933,2015,70,13,3,71,58,1:11.613,217.468,118138.0,71947.5,4,3
2409,933,2015,70,1,131,71,60,1:11.475,217.888,117699.6,72263.5,2,2
8104,933,2015,70,830,5,70,64,1:12.349,215.256,118524.2,73422.88888888889,6,7
9821,933,2015,70,828,15,69,56,1:12.516,214.760,120728.6,73797.25,16,13
11436,933,2015,70,833,209,68,58,1:14.939,207.817,119974.6,75964.42857142857,13,14
1521,933,2015,70,3,131,71,35,1:11.235,218.622,117538.6,72452.3,1,1
7448,933,2015,70,822,3,71,52,1:12.248,215.557,118715.8,72825.5,7,5
6601,933,2015,70,815,10,70,58,1:12.377,215.173,119627.4,73044.44444444444,11,9
7827,933,2015,70,831,15,70,57,1:13.050,213.190,118974.8,74108.0,8,11
7769,933,2015,70,826,9,70,54,1:12.316,215.354,120479.6,73784.11111111111,15,12
6824,933,2015,70,817,9,70,69,1:11.689,217.238,120192.4,72349.44444444444,14,10
10596,933,2015,70,813,208,70,58,1:11.785,216.947,119817.6,73257.44444444444,12,8
7648,933,2015,70,807,10,71,62,1:12.541,214.686,118388.0,72918.3,5,6
6234,933,2015,70,20,6,71,44,1:11.499,217.815,117976.8,71896.0,3,4
7717,934,2015,9,826,9,52,28,1:37.910,216.603,125049.8,116242.6,7,6
1108,934,2015,9,4,1,51,30,1:38.883,214.471,126471.6,117505.66666666669,14,10
7558,934,2015,9,807,10,52,32,1:38.296,215.752,124739.2,116984.6,5,7
7362,934,2015,9,822,3,52,32,1:37.513,217.484,123888.4,117097.7,2,4
9772,934,2015,9,828,15,51,31,1:38.131,216.115,125768.2,116464.11111111112,12,11
6092,934,2015,9,20,6,52,31,1:37.707,217.053,125272.6,112528.9,9,5
2700,934,2015,9,8,6,51,31,1:37.493,217.529,124878.8,117743.77777777778,6,9
6495,934,2015,9,815,10,51,25,1:38.466,215.379,125194.8,120078.44444444444,8,8
11443,934,2015,9,829,209,49,28,1:41.919,208.082,126377.4,131740.57142857142,13,13
1412,934,2015,9,3,131,52,24,1:37.403,217.730,124284.0,112740.4,4,2
3033,934,2015,9,13,3,52,26,1:37.466,217.589,123708.0,114791.7,1,3
2264,934,2015,9,1,131,52,29,1:37.093,218.425,124079.0,112019.3,3,1
11430,934,2015,9,833,209,49,26,1:42.324,207.259,126850.8,122871.14285714286,15,12
9777,936,2015,11,828,15,69,60,1:28.004,179.214,94436.2,88802.3,17,9
7893,936,2015,11,832,5,60,38,1:28.611,177.986,93066.8,104050.0,11,10
1426,936,2015,11,3,131,69,68,1:25.149,185.223,90194.2,93056.3,3,2
1131,936,2015,11,4,1,69,67,1:27.311,180.637,93361.0,87925.9,12,6
7724,936,2015,11,826,9,69,57,1:26.519,182.290,91966.6,87413.4,6,4
10553,936,2015,11,813,208,69,62,1:27.130,181.012,94354.6,88062.4,16,14
11431,936,2015,11,833,209,67,59,1:29.868,175.497,95873.4,91212.5,19,16
8040,936,2015,11,830,5,69,62,1:27.650,179.938,93436.0,88006.1,13,5
6112,936,2015,11,20,6,69,63,1:26.772,181.759,89346.2,87291.5,1,1
2286,936,2015,11,1,131,69,68,1:25.727,183.974,92881.0,86877.4,10,12
3054,936,2015,11,13,3,69,59,1:26.864,181.566,92791.2,88286.9,9,13
7374,936,2015,11,822,3,69,51,1:27.058,181.161,91398.6,88170.8,4,15
135,936,2015,11,18,1,69,65,1:28.535,178.139,93819.2,88855.8,14,8
6729,936,2015,11,817,9,69,68,1:24.821,185.939,92079.0,89623.1,7,3
7057,936,2015,11,154,208,69,60,1:28.080,179.059,93999.0,88404.8,15,7
11444,936,2015,11,829,209,65,56,1:29.543,176.134,96214.0,95268.16666666669,20,17
7810,936,2015,11,831,15,69,51,1:28.268,178.678,94651.0,89061.0,18,11
2744,937,2015,13,8,6,43,30,1:54.517,220.180,119411.6,116346.7,11,7
6141,937,2015,13,20,6,42,29,1:55.316,218.654,117791.4,123399.77777777778,5,3
2304,937,2015,13,1,131,43,34,1:52.504,224.120,116198.8,113843.9,1,1
7391,937,2015,13,822,3,43,23,1:54.646,219.932,118264.6,115646.0,6,9
3074,937,2015,13,13,3,43,23,1:54.093,220.998,118731.4,116439.6,8,6
7812,937,2015,13,831,15,43,29,1:53.991,221.196,121196.2,116236.1,14,12
1154,937,2015,13,4,1,42,34,1:53.692,221.778,121049.0,116359.88888888888,13,13
156,937,2015,13,18,1,42,38,1:55.533,218.244,121995.0,119132.11111111112,15,14
1445,937,2015,13,3,131,43,34,1:52.416,224.295,117484.4,113531.5,4,2
11445,937,2015,13,829,209,42,33,1:58.150,213.410,123010.2,119036.55555555556,17,16
9782,937,2015,13,828,15,43,30,1:54.022,221.136,119707.6,115526.4,12,11
7067,937,2015,13,154,208,43,37,1:54.779,219.677,118394.4,115683.4,7,4
6520,937,2015,13,815,10,43,29,1:54.796,219.645,116942.6,116390.7,2,5
8048,937,2015,13,830,5,43,36,1:53.276,222.592,119058.4,114292.0,10,10
11432,937,2015,13,833,209,42,32,1:58.174,213.366,122638.4,118615.22222222222,16,15
7731,937,2015,13,826,9,43,29,1:53.032,223.073,118869.4,114821.6,9,8
7904,938,2015,14,832,5,52,38,1:27.510,238.313,92770.4,88239.44444444444,10,12
8058,938,2015,14,830,5,52,35,1:27.390,238.640,96269.8,88453.33333333333,17,13
7814,938,2015,14,831,15,52,51,1:28.653,235.240,97302.8,89435.0,18,14
11446,938,2015,14,829,209,51,51,1:31.098,228.927,94317.0,91591.875,15,17
11433,938,2015,14,833,209,51,29,1:31.311,228.393,94994.8,92138.125,16,18
7394,938,2015,14,822,3,53,49,1:27.525,238.272,89875.4,88008.9,4,5
6532,938,2015,14,815,10,53,46,1:28.140,236.609,90561.8,88813.1,6,6
3087,938,2015,14,13,3,53,31,1:27.874,237.326,89648.0,88474.8,3,4
2765,938,2015,14,8,6,53,43,1:27.584,238.111,92797.4,88209.7,11,7
1179,938,2015,14,4,1,47,42,1:29.285,233.575,93823.6,98829.5,14,16
7738,938,2015,14,826,9,52,39,1:28.231,236.365,93303.8,88883.55555555556,13,11
175,938,2015,14,18,1,52,33,1:29.766,232.324,92649.6,90167.55555555556,9,15
7592,938,2015,14,807,10,52,36,1:28.913,234.552,91339.0,89357.88888888889,7,8
1457,938,2015,14,3,131,50,43,1:27.067,239.525,89971.8,87323.42857142857,5,3
6149,938,2015,14,20,6,53,52,1:27.376,238.678,89079.6,87646.6,2,2
9787,938,2015,14,828,15,52,22,1:28.516,235.604,91599.2,89345.22222222222,8,9
6760,938,2015,14,817,9,52,50,1:28.065,236.811,92999.0,88410.33333333333,12,10
2321,938,2015,14,1,131,53,48,1:26.672,240.617,88536.0,87355.8,1,1
6765,939,2015,15,817,9,61,52,1:50.041,165.701,113248.6,110759.5,2,2
9793,939,2015,15,828,15,61,30,1:51.594,163.395,117042.8,115247.9,15,13
6543,939,2015,15,815,10,61,44,1:51.970,162.847,115859.0,113468.4,10,7
1464,939,2015,15,3,131,61,50,1:50.934,164.368,114916.6,112047.1,6,4
7743,939,2015,15,826,9,61,36,1:51.109,164.109,113936.4,112484.0,4,6
10570,939,2015,15,813,208,61,57,1:50.175,165.500,117469.0,115443.5,17,11
25019,939,2015,15,834,209,59,43,1:55.312,158.127,120137.8,117403.625,18,15
7092,939,2015,15,154,208,59,28,1:52.353,162.292,116544.8,117311.0,13,10
7816,939,2015,15,831,15,61,36,1:52.566,161.984,116897.0,114598.2,14,12
7403,939,2015,15,822,3,61,49,1:51.342,163.765,115144.4,112570.9,7,5
188,939,2015,15,18,1,52,43,1:51.167,164.023,117256.2,139691.0,16,14
2777,939,2015,15,8,6,61,48,1:50.341,165.251,113535.0,111819.4,3,3
8062,939,2015,15,830,5,61,43,1:50.298,165.315,142121.2,113476.6,20,8
6165,939,2015,15,20,6,61,53,1:50.069,165.659,112176.0,110913.9,1,1
7908,939,2015,15,832,5,61,43,1:50.401,165.161,116377.8,113300.3,12,9
11447,939,2015,15,829,209,59,45,1:55.890,157.338,120431.2,118208.125,19,16
25020,940,2015,22,834,209,51,35,1:41.467,206.029,106370.4,103010.0,17,19
7095,940,2015,22,154,208,53,35,1:38.167,212.955,101820.8,99083.6,6,7
8067,940,2015,22,830,5,53,32,1:38.237,212.803,103988.6,99673.5,13,10
11448,940,2015,22,829,209,50,44,1:41.452,206.060,105959.6,103141.28571428572,16,20
6555,940,2015,22,815,10,52,50,1:38.591,212.039,107779.4,100224.88888888888,18,13
9798,940,2015,22,828,15,52,28,1:39.343,210.434,103575.0,102046.11111111112,11,12
1199,940,2015,22,4,1,52,45,1:39.614,209.862,103510.6,100650.22222222222,10,11
3113,940,2015,22,13,3,51,51,1:38.595,212.031,127058.4,101332.375,20,18
2791,940,2015,22,8,6,53,32,1:38.035,213.242,101387.2,99084.9,5,4
7914,940,2015,22,832,5,52,16,1:38.686,211.835,103177.4,101514.55555555556,9,9
10575,940,2015,22,813,208,53,39,1:38.136,213.022,102112.6,98726.8,7,8
6778,940,2015,22,817,9,52,32,1:38.898,211.381,116625.0,101452.22222222222,19,15
1472,940,2015,22,3,131,53,31,1:37.147,215.191,100983.2,99111.2,4,2
7748,940,2015,22,826,9,52,36,1:38.366,212.524,104603.0,100575.0,15,14
2347,940,2015,22,1,131,53,33,1:36.145,217.434,99578.8,98520.3,1,1
7608,940,2015,22,807,10,53,43,1:38.331,212.600,102265.2,98749.1,8,6
7819,940,2015,22,831,15,49,39,1:40.088,208.868,103889.4,102365.66666666669,12,17
7409,940,2015,22,822,3,53,41,1:38.241,212.795,100879.4,99117.9,3,5
6176,940,2015,22,20,6,53,32,1:37.906,213.523,100231.4,99075.5,2,3
203,940,2015,22,18,1,52,31,1:40.121,208.799,104373.8,101759.55555555556,14,16
8124,941,2015,71,830,5,53,45,1:43.265,203.871,136718.8,104402.7,18,14
10608,941,2015,71,813,208,53,52,1:41.507,207.402,134166.6,102142.8,12,11
6634,941,2015,71,815,10,53,48,1:41.772,206.862,133037.4,102469.3,6,3
6273,941,2015,71,20,6,53,51,1:40.071,210.378,132638.8,101551.7,5,2
6862,941,2015,71,817,9,47,43,1:41.888,206.626,133385.0,102811.75,8,4
306,941,2015,71,18,1,53,53,1:43.068,204.261,133814.2,103819.0,10,12
2914,941,2015,71,8,6,53,48,1:40.294,209.910,132549.8,103403.3,4,6
7486,941,2015,71,822,3,52,45,1:41.134,208.167,132247.8,101715.66666666669,3,5
7976,941,2015,71,832,5,45,44,1:42.258,205.879,134544.2,109951.0,14,7
7833,941,2015,71,831,15,53,52,1:41.372,207.678,133621.6,102578.7,9,10
1320,941,2015,71,4,1,53,29,1:42.639,205.115,134365.4,104299.8,13,13
11456,941,2015,71,829,209,51,50,1:44.926,200.644,135855.8,106315.5,17,16
3197,941,2015,71,13,3,53,48,1:40.881,208.689,133961.6,101509.2,11,8
11437,941,2015,71,833,209,52,50,1:45.049,200.409,135627.0,106818.77777777778,16,15
2447,941,2015,71,1,131,53,44,1:40.573,209.328,131928.6,102099.9,2,1
7831,942,2015,69,831,15,56,54,1:44.407,190.090,145095.6,105327.8,18,11
1535,942,2015,69,3,131,56,49,1:40.666,197.154,120727.8,102145.0,4,1
7964,942,2015,69,832,5,56,51,1:42.660,193.325,122814.2,103980.2,9,10
2440,942,2015,69,1,131,56,48,1:40.738,197.014,119327.6,101747.8,1,2
1314,942,2015,69,4,1,56,55,1:44.323,190.243,138954.8,107092.4,16,5
10606,942,2015,69,813,208,56,51,1:42.849,192.970,124723.0,104686.7,14,9
8118,942,2015,69,830,5,56,51,1:43.172,192.366,122044.8,103934.2,7,3
25023,942,2015,69,834,209,56,50,1:48.173,183.472,142311.2,108815.8,17,12
6266,942,2015,69,20,6,56,52,1:41.330,195.863,121801.0,101999.3,6,4
6850,942,2015,69,817,9,56,53,1:41.980,194.614,120308.8,106855.6,3,7
6626,942,2015,69,815,10,56,54,1:43.010,192.668,121347.0,104004.4,5,6
302,942,2015,69,18,1,56,50,1:43.026,192.638,123488.2,104297.2,11,8
25022,943,2015,32,834,209,69,69,1:25.005,182.276,91307.2,86011.75,17,15
11454,943,2015,32,829,209,69,67,1:25.540,181.136,91585.0,87107.0,18,16
3180,943,2015,32,13,3,71,71,1:22.009,188.935,87636.0,82362.5,7,6
291,943,2015,32,18,1,71,49,1:23.006,186.666,90445.8,83928.2,16,14
6830,943,2015,32,817,9,71,70,1:21.625,189.824,86978.6,82342.1,4,5
7776,943,2015,32,826,9,71,69,1:21.549,190.001,86423.4,82097.8,3,4
10597,943,2015,32,813,208,71,70,1:22.963,186.762,88515.0,83443.8,11,11
2419,943,2015,32,1,131,71,67,1:20.723,191.945,85787.4,81137.0,2,2
7653,943,2015,32,807,10,71,69,1:22.391,188.059,88288.8,82656.5,10,7
1523,943,2015,32,3,131,71,67,1:20.521,192.426,85527.2,81052.6,1,1
8107,943,2015,32,830,5,71,70,1:22.603,187.576,87441.0,83258.7,6,9
6607,943,2015,32,815,10,71,51,1:22.757,187.227,87995.0,83265.5,8,8
7953,943,2015,32,832,5,71,46,1:22.172,188.560,88108.2,83941.0,9,13
7143,943,2015,32,154,208,71,69,1:22.893,186.920,88728.0,83457.0,12,10
9823,943,2015,32,828,15,71,62,1:22.716,187.320,89164.8,83228.1,13,12
7458,943,2015,32,822,3,71,68,1:21.585,189.917,87196.0,82006.0,5,3
11449,944,2015,18,829,209,67,42,1:19.098,196.116,83019.0,80849.16666666667,18,18
7420,944,2015,18,822,3,70,61,1:16.039,204.005,78785.4,77407.55555555556,5,5
8077,944,2015,18,830,5,70,56,1:15.972,204.185,80013.2,76758.44444444444,10,11
7821,944,2015,18,831,15,70,41,1:16.794,202.000,80558.4,77609.88888888889,12,14
7106,944,2015,18,154,208,70,57,1:15.739,204.813,80232.8,76153.55555555556,11,9
6188,944,2015,18,20,6,71,57,1:15.046,206.705,77899.2,75549.6,3,3
9805,944,2015,18,828,15,69,57,1:15.789,204.678,81365.0,77316.875,16,17
1219,944,2015,18,4,1,70,54,1:16.519,202.726,81088.2,77651.22222222222,14,16
7620,944,2015,18,807,10,70,66,1:16.774,202.052,79356.2,77251.22222222222,7,6
2358,944,2015,18,1,131,71,51,1:14.832,207.296,77445.6,76203.5,2,2
1481,944,2015,18,3,131,71,57,1:14.957,206.950,77210.4,75637.5,1,1
25021,944,2015,18,834,209,67,43,1:18.617,197.316,82624.4,81040.66666666667,17,19
6565,944,2015,18,815,10,70,53,1:15.970,204.191,79944.4,77903.77777777778,9,12
217,944,2015,18,18,1,70,53,1:16.321,203.252,80821.4,77241.0,13,15
10580,944,2015,18,813,208,70,63,1:16.354,203.164,81290.8,77231.66666666667,15,10
6787,944,2015,18,817,9,70,56,1:16.313,203.273,84705.4,76808.88888888889,19,13
7754,944,2015,18,826,9,70,41,1:16.500,202.776,79178.0,77443.0,6,7
2806,944,2015,18,8,6,71,48,1:15.416,205.691,78176.0,76628.6,4,4
3127,944,2015,18,13,3,70,57,1:15.743,204.803,79725.8,76185.88888888889,8,8
6793,945,2015,24,817,9,55,46,1:46.305,188.085,109563.8,107065.3,6,6
8084,945,2015,24,830,5,54,40,1:45.746,189.079,110897.2,107716.88888888888,11,12
7822,945,2015,24,831,15,54,46,1:46.424,187.874,117873.2,107306.88888888888,18,16
7755,945,2015,24,826,9,55,27,1:46.882,187.069,110839.8,108611.8,10,8
7625,945,2015,24,807,10,55,29,1:47.064,186.751,109467.4,107942.7,5,7
7113,945,2015,24,154,208,55,47,1:45.859,188.877,112031.0,106595.9,14,11
2818,945,2015,24,8,6,55,47,1:44.942,190.528,108202.8,106113.0,3,3
3133,945,2015,24,13,3,55,33,1:46.984,186.891,109992.0,107991.5,7,9
6571,945,2015,24,815,10,55,30,1:45.892,188.818,108905.8,107578.4,4,5
9806,945,2015,24,828,15,54,48,1:46.517,187.710,112446.0,107069.33333333331,15,15
7430,945,2015,24,822,3,54,45,1:46.464,187.804,110739.2,108740.66666666669,9,14
1234,945,2015,24,4,1,53,52,1:44.796,190.793,121900.4,117044.0,19,17
6200,945,2015,24,20,6,55,48,1:44.550,191.242,111066.8,105775.8,12,4
7924,945,2015,24,832,5,55,38,1:46.998,186.867,110390.6,108065.8,8,10
1492,945,2015,24,3,131,55,37,1:45.356,189.779,107370.4,106095.0,1,1
11434,945,2015,24,833,209,52,26,1:51.213,179.784,115967.4,115619.0,17,19
2371,945,2015,24,1,131,55,44,1:44.517,191.302,107724.8,105892.3,2,2
11451,945,2015,24,829,209,53,53,1:49.610,182.414,114229.0,110732.75,16,18
228,945,2015,24,18,1,54,29,1:47.509,185.978,111228.8,109174.66666666669,13,13
7836,948,2016,1,832,5,57,23,1:31.671,208.253,95114.4,93348.7,7,9
11,948,2016,1,18,1,56,33,1:31.684,208.223,96813.8,92935.66666666669,12,15
6429,948,2016,1,815,10,57,39,1:32.780,205.764,96602.6,93957.0,11,12
8144,948,2016,1,835,4,57,14,1:32.955,205.376,96928.0,93257.2,13,11
6655,948,2016,1,817,9,57,49,1:28.997,214.510,95785.0,90806.7,8,4
7990,948,2016,1,830,5,57,44,1:31.516,208.606,94070.2,93391.6,4,10
1341,948,2016,1,3,131,57,21,1:30.557,210.815,93563.2,91628.4,3,1
6005,948,2016,1,20,6,57,23,1:29.951,212.235,93006.8,91171.1,1,3
6995,948,2016,1,154,210,57,48,1:32.862,205.582,97834.4,93262.0,18,6
2937,948,2016,1,13,3,57,39,1:32.288,206.861,94976.4,93592.4,6,5
7176,948,2016,1,825,4,57,45,1:32.452,206.494,114785.0,93152.4,21,13
7309,948,2016,1,822,3,57,51,1:32.725,205.886,97590.8,93338.3,16,8
7501,948,2016,1,807,10,57,49,1:32.833,205.646,96124.2,93319.8,9,7
9840,948,2016,1,836,209,56,34,1:32.673,206.001,97084.8,97529.55555555556,14,16
2173,948,2016,1,1,131,57,48,1:30.646,210.608,94294.6,91402.3,5,2
7797,948,2016,1,831,15,56,48,1:32.711,205.917,97745.2,93955.66666666669,17,14
9844,949,2016,3,836,209,56,43,1:35.448,204.123,102426.2,99031.88888888888,13,14
7020,949,2016,3,154,210,57,42,1:36.095,202.749,100299.0,97449.0,7,5
7803,949,2016,3,831,15,56,49,1:35.360,204.312,102737.4,99093.0,14,16
7338,949,2016,3,822,3,56,37,1:37.077,200.698,99688.2,98774.55555555556,3,8
2211,949,2016,3,1,131,57,43,1:34.677,205.785,100016.2,97894.3,6,3
6460,949,2016,3,815,10,56,39,1:36.067,202.808,106483.0,99727.88888888888,19,15
8186,949,2016,3,838,1,56,44,1:36.121,202.694,101386.6,97763.88888888888,11,10
11299,949,2016,3,837,209,56,47,1:36.685,201.512,103518.0,97938.55555555556,17,17
6679,949,2016,3,817,9,57,44,1:36.064,202.814,99813.8,96660.4,4,4
7533,949,2016,3,807,10,56,53,1:35.188,204.681,106133.0,100246.22222222222,18,13
8004,949,2016,3,830,5,57,49,1:35.504,204.004,100835.6,96197.1,9,7
2987,949,2016,3,13,3,56,31,1:37.560,199.704,99438.0,99469.0,2,6
2634,949,2016,3,8,6,57,39,1:35.158,204.745,99916.2,97286.2,5,2
7700,949,2016,3,826,9,56,36,1:35.678,203.633,101865.6,97518.88888888888,12,9
9758,949,2016,3,828,15,56,32,1:38.003,198.802,102886.0,99821.66666666669,15,11
7193,949,2016,3,825,4,56,40,1:36.730,201.418,103098.4,98893.66666666669,16,12
1377,949,2016,3,3,131,57,41,1:34.482,206.210,98096.8,96919.0,1,1
7324,950,2016,17,822,3,56,23,1:41.558,193.225,117514.8,103704.8,10,8
1030,950,2016,17,4,1,56,36,1:42.226,191.962,114857.2,102931.2,3,12
9843,950,2016,17,836,209,55,48,1:41.489,193.356,115438.0,102217.44444444444,4,18
43,950,2016,17,18,1,56,46,1:40.298,195.652,117779.8,102543.3,11,13
7999,950,2016,17,830,5,56,41,1:40.399,195.456,119545.2,102326.9,18,11
7187,950,2016,17,825,4,55,22,1:42.311,191.803,119015.6,102723.66666666669,16,17
7801,950,2016,17,831,15,55,42,1:40.582,195.100,142260.8,104604.11111111112,22,19
9754,950,2016,17,828,15,55,41,1:43.269,190.024,118394.2,103737.44444444444,14,15
7692,950,2016,17,826,9,56,38,1:41.546,193.248,115859.0,102217.9,6,3
9657,950,2016,17,821,210,55,45,1:40.368,195.516,115706.0,101533.0,5,16
6673,950,2016,17,817,9,56,55,1:41.015,194.264,119472.2,101379.6,17,4
1362,950,2016,17,3,131,56,38,1:40.418,195.419,112786.2,101148.2,1,1
2620,950,2016,17,8,6,56,40,1:40.593,195.079,122666.4,102082.3,19,6
11298,950,2016,17,837,209,55,42,1:42.009,192.371,116336.2,103656.11111111112,8,21
8148,950,2016,17,835,4,55,26,1:42.232,191.951,116113.4,103425.33333333331,7,22
2199,950,2016,17,1,131,56,32,1:40.662,194.945,124519.2,103265.5,20,7
7845,950,2016,17,832,5,56,35,1:41.485,193.364,117932.4,103053.7,12,10
6033,950,2016,17,20,6,56,37,1:40.610,195.046,118725.2,101796.0,15,2
6446,950,2016,17,815,10,56,30,1:41.846,192.679,116508.2,104136.5,9,9
7521,950,2016,17,807,10,55,48,1:39.824,196.581,118088.2,102851.22222222222,13,14
7012,950,2016,17,154,210,55,47,1:39.923,196.387,129588.6,101772.11111111112,21,20
2970,950,2016,17,13,3,56,34,1:41.815,192.737,114053.8,103113.1,2,5
7834,951,2016,71,831,15,52,50,1:42.253,205.889,138241.2,102848.55555555556,12,16
2915,951,2016,71,8,6,53,47,1:40.101,210.315,136122.4,101168.5,3,3
8177,951,2016,71,835,4,52,37,1:42.660,205.073,137930.8,103759.44444444444,10,12
9875,951,2016,71,836,209,51,43,1:41.907,206.588,138539.2,104495.25,14,18
1538,951,2016,71,3,131,53,52,1:39.094,212.452,135408.4,100530.6,1,1
2448,951,2016,71,1,131,53,36,1:40.266,209.969,136289.0,101670.9,4,2
6639,951,2016,71,815,10,52,47,1:41.897,206.608,139375.4,102441.33333333331,18,9
7163,951,2016,71,154,210,52,51,1:42.026,206.347,137461.0,102387.11111111112,8,8
7972,951,2016,71,832,5,52,41,1:42.205,205.986,138133.2,103562.33333333331,11,10
7789,951,2016,71,826,9,52,44,1:42.344,205.706,138700.4,103252.77777777778,15,15
6860,951,2016,71,817,9,52,46,1:41.179,208.074,139265.0,101630.55555555556,17,13
7480,951,2016,71,822,3,53,37,1:41.159,208.115,135987.8,102049.6,2,4
9707,951,2016,71,821,210,52,52,1:42.378,205.637,139631.2,103100.55555555556,19,17
3198,951,2016,71,13,3,53,52,1:39.743,211.070,136774.4,103493.2,5,5
7295,951,2016,71,825,4,52,50,1:41.832,206.740,137713.8,102336.44444444444,9,7
1322,951,2016,71,4,1,52,52,1:40.347,209.799,137239.6,102344.66666666669,7,6
307,951,2016,71,18,1,52,50,1:41.720,206.968,138341.6,102727.77777777778,13,11
9832,951,2016,71,828,15,52,45,1:42.050,206.298,138788.8,102413.88888888888,16,14
7707,952,2016,4,826,5,65,53,1:26.948,192.735,113079.6,90464.77777777778,11,11
6465,952,2016,4,815,10,66,37,1:29.801,186.612,112458.6,90994.2,7,7
6690,952,2016,4,817,9,66,46,1:28.209,189.980,110911.8,94234.3,1,4
7341,952,2016,4,822,3,66,60,1:29.081,188.120,112186.0,89917.8,6,5
70,952,2016,4,18,1,65,39,1:30.260,185.663,112624.0,91060.66666666669,8,10
7859,952,2016,4,832,5,66,42,1:29.663,186.899,111570.8,90426.3,3,6
8013,952,2016,4,830,9,66,36,1:28.816,188.682,111197.4,90521.7,2,1
9664,952,2016,4,821,210,65,34,1:30.139,185.912,113528.0,92951.11111111112,14,9
7200,952,2016,4,825,4,65,57,1:28.716,188.894,113368.4,89949.22222222222,13,16
9763,952,2016,4,828,15,65,42,1:29.715,186.791,113950.0,91555.77777777778,18,13
2649,952,2016,4,8,6,66,38,1:28.538,189.274,111877.8,90507.7,5,2
11300,952,2016,4,837,209,65,52,1:29.402,187.445,114435.2,90951.55555555556,20,18
